[Measurement conditions]
Sample identification,3360-302
Comment,
Anode material,Co
K-Alpha1 wavelength,1.7890100
K-Alpha2 wavelength,1.7929000
Ratio K-Alpha2/K-Alpha1,0.500
Divergence slit,Fixed,0.76mm
Monochromator used,NO
Generator voltage, 40
Tube current,  8
File date and time,25/3ÔÂ/2025 04:48
Unit cell,
h k l, 0 0 0
Scan axis,Gonio
Scan range,19.998000000,89.999606480
Scan step size,0.0217329
No. of points, 3221
Scan type,CONTINUOUS
Time per step,60.945
[Scan points]
Angle, TimePerStep, Intensity, ESD
71.559257800, 60.945, 4358.0, 66.0151
71.580990680, 60.945, 4363.0, 66.0530
71.602723560, 60.945, 4401.0, 66.3400
71.624456440, 60.945, 4226.0, 65.0077
71.646189320, 60.945, 4350.0, 65.9545
71.667922200, 60.945, 4356.0, 66.0000
71.689655080, 60.945, 4275.0, 65.3835
71.711387960, 60.945, 4272.0, 65.3605
71.733120840, 60.945, 4332.0, 65.8179
71.754853720, 60.945, 4353.0, 65.9773
71.776586600, 60.945, 4465.0, 66.8207
71.798319480, 60.945, 4255.0, 65.2304
71.820052360, 60.945, 4433.0, 66.5808
71.841785240, 60.945, 4224.0, 64.9923
71.863518120, 60.945, 4413.0, 66.4304
71.885251000, 60.945, 4398.0, 66.3174
71.906983880, 60.945, 4323.0, 65.7495
71.928716760, 60.945, 4363.0, 66.0530
71.950449640, 60.945, 4407.0, 66.3852
71.972182520, 60.945, 4347.0, 65.9318
71.993915400, 60.945, 4393.0, 66.2797
72.015648280, 60.945, 4302.0, 65.5896
72.037381160, 60.945, 4272.0, 65.3605
72.059114040, 60.945, 4298.0, 65.5591
72.080846920, 60.945, 4338.0, 65.8635
72.102579800, 60.945, 4408.0, 66.3928
72.124312680, 60.945, 4383.0, 66.2042
72.146045560, 60.945, 4405.0, 66.3702
72.167778440, 60.945, 4360.0, 66.0303
72.189511320, 60.945, 4350.0, 65.9545
72.211244200, 60.945, 4276.0, 65.3911
72.232977080, 60.945, 4387.0, 66.2344
72.254709960, 60.945, 4317.0, 65.7039
72.276442840, 60.945, 4300.0, 65.5744
72.298175720, 60.945, 4391.0, 66.2646
72.319908600, 60.945, 4337.0, 65.8559
72.341641480, 60.945, 4305.0, 65.6125
72.363374360, 60.945, 4353.0, 65.9773
72.385107240, 60.945, 4325.0, 65.7647
72.406840120, 60.945, 4432.0, 66.5733
72.428573000, 60.945, 4337.0, 65.8559
72.450305880, 60.945, 4264.0, 65.2993
72.472038760, 60.945, 4431.0, 66.5658
72.493771640, 60.945, 4401.0, 66.3400
72.515504520, 60.945, 4332.0, 65.8179
72.537237400, 60.945, 4445.0, 66.6708
72.558970280, 60.945, 4430.0, 66.5582
72.580703160, 60.945, 4423.0, 66.5056
72.602436040, 60.945, 4404.0, 66.3626
72.624168920, 60.945, 4217.0, 64.9384
72.645901800, 60.945, 4422.0, 66.4981
72.667634680, 60.945, 4378.0, 66.1665
72.689367560, 60.945, 4252.0, 65.2074
72.711100440, 60.945, 4471.0, 66.8655
72.732833320, 60.945, 4405.0, 66.3702
72.754566200, 60.945, 4422.0, 66.4981
72.776299080, 60.945, 4328.0, 65.7875
72.798031960, 60.945, 4507.0, 67.1342
72.819764840, 60.945, 4425.0, 66.5207
72.841497720, 60.945, 4417.0, 66.4605
72.863230600, 60.945, 4433.0, 66.5808
72.884963480, 60.945, 4445.0, 66.6708
72.906696360, 60.945, 4420.0, 66.4831
72.928429240, 60.945, 4295.0, 65.5362
72.950162120, 60.945, 4514.0, 67.1863
72.971895000, 60.945, 4436.0, 66.6033
72.993627880, 60.945, 4456.0, 66.7533
73.015360760, 60.945, 4434.0, 66.5883
73.037093640, 60.945, 4332.0, 65.8179
73.058826520, 60.945, 4328.0, 65.7875
73.080559400, 60.945, 4333.0, 65.8255
73.102292280, 60.945, 4279.0, 65.4141
73.124025160, 60.945, 4350.0, 65.9545
73.145758040, 60.945, 4387.0, 66.2344
73.167490920, 60.945, 4366.0, 66.0757
73.189223800, 60.945, 4429.0, 66.5507
73.210956680, 60.945, 4387.0, 66.2344
73.232689560, 60.945, 4386.0, 66.2269
73.254422440, 60.945, 4253.0, 65.2150
73.276155320, 60.945, 4348.0, 65.9394
73.297888200, 60.945, 4460.0, 66.7832
73.319621080, 60.945, 4359.0, 66.0227
73.341353960, 60.945, 4346.0, 65.9242
73.363086840, 60.945, 4249.0, 65.1844
73.384819720, 60.945, 4412.0, 66.4229
73.406552600, 60.945, 4281.0, 65.4294
73.428285480, 60.945, 4419.0, 66.4756
73.450018360, 60.945, 4351.0, 65.9621
73.471751240, 60.945, 4430.0, 66.5582
73.493484120, 60.945, 4325.0, 65.7647
73.515217000, 60.945, 4310.0, 65.6506
73.536949880, 60.945, 4386.0, 66.2269
73.558682760, 60.945, 4379.0, 66.1740
73.580415640, 60.945, 4332.0, 65.8179
73.602148520, 60.945, 4355.0, 65.9924
73.623881400, 60.945, 4397.0, 66.3099
73.645614280, 60.945, 4229.0, 65.0308
73.667347160, 60.945, 4387.0, 66.2344
73.689080040, 60.945, 4439.0, 66.6258
73.710812920, 60.945, 4451.0, 66.7158
73.732545800, 60.945, 4355.0, 65.9924
73.754278680, 60.945, 4373.0, 66.1287
73.776011560, 60.945, 4431.0, 66.5658
73.797744440, 60.945, 4521.0, 67.2384
73.819477320, 60.945, 4396.0, 66.3023
73.841210200, 60.945, 4443.0, 66.6558
73.862943080, 60.945, 4335.0, 65.8407
73.884675960, 60.945, 4469.0, 66.8506
73.906408840, 60.945, 4354.0, 65.9848
73.928141720, 60.945, 4552.0, 67.4685
73.949874600, 60.945, 4456.0, 66.7533
73.971607480, 60.945, 4424.0, 66.5132
73.993340360, 60.945, 4436.0, 66.6033
74.015073240, 60.945, 4402.0, 66.3476
74.036806120, 60.945, 4400.0, 66.3325
74.058539000, 60.945, 4475.0, 66.8954
74.080271880, 60.945, 4485.0, 66.9701
74.102004760, 60.945, 4491.0, 67.0149
74.123737640, 60.945, 4467.0, 66.8356
74.145470520, 60.945, 4305.0, 65.6125
74.167203400, 60.945, 4432.0, 66.5733
74.188936280, 60.945, 4433.0, 66.5808
74.210669160, 60.945, 4411.0, 66.4154
74.232402040, 60.945, 4382.0, 66.1967
74.254134920, 60.945, 4574.0, 67.6314
74.275867800, 60.945, 4621.0, 67.9779
74.297600680, 60.945, 4521.0, 67.2384
74.319333560, 60.945, 4610.0, 67.8970
74.341066440, 60.945, 4510.0, 67.1565
74.362799320, 60.945, 4380.0, 66.1816
74.384532200, 60.945, 4351.0, 65.9621
74.406265080, 60.945, 4332.0, 65.8179
74.427997960, 60.945, 4412.0, 66.4229
74.449730840, 60.945, 4425.0, 66.5207
74.471463720, 60.945, 4577.0, 67.6535
74.493196600, 60.945, 4421.0, 66.4906
74.514929480, 60.945, 4578.0, 67.6609
74.536662360, 60.945, 4383.0, 66.2042
74.558395240, 60.945, 4424.0, 66.5132
74.580128120, 60.945, 4466.0, 66.8281
74.601861000, 60.945, 4448.0, 66.6933
74.623593880, 60.945, 4494.0, 67.0373
74.645326760, 60.945, 4495.0, 67.0448
74.667059640, 60.945, 4426.0, 66.5282
74.688792520, 60.945, 4524.0, 67.2607
74.710525400, 60.945, 4409.0, 66.4003
74.732258280, 60.945, 4515.0, 67.1937
74.753991160, 60.945, 4400.0, 66.3325
74.775724040, 60.945, 4500.0, 67.0820
74.797456920, 60.945, 4412.0, 66.4229
74.819189800, 60.945, 4441.0, 66.6408
74.840922680, 60.945, 4484.0, 66.9627
74.862655560, 60.945, 4488.0, 66.9925
74.884388440, 60.945, 4312.0, 65.6658
74.906121320, 60.945, 4518.0, 67.2161
74.927854200, 60.945, 4392.0, 66.2722
74.949587080, 60.945, 4541.0, 67.3869
74.971319960, 60.945, 4363.0, 66.0530
74.993052840, 60.945, 4364.0, 66.0606
75.014785720, 60.945, 4457.0, 66.7608
75.036518600, 60.945, 4407.0, 66.3852
75.058251480, 60.945, 4439.0, 66.6258
75.079984360, 60.945, 4464.0, 66.8132
75.101717240, 60.945, 4463.0, 66.8057
75.123450120, 60.945, 4431.0, 66.5658
75.145183000, 60.945, 4507.0, 67.1342
75.166915880, 60.945, 4476.0, 66.9029
75.188648760, 60.945, 4428.0, 66.5432
75.210381640, 60.945, 4409.0, 66.4003
75.232114520, 60.945, 4488.0, 66.9925
75.253847400, 60.945, 4472.0, 66.8730
75.275580280, 60.945, 4533.0, 67.3276
75.297313160, 60.945, 4530.0, 67.3053
75.319046040, 60.945, 4498.0, 67.0671
75.340778920, 60.945, 4531.0, 67.3127
75.362511800, 60.945, 4399.0, 66.3250
75.384244680, 60.945, 4548.0, 67.4389
75.405977560, 60.945, 4516.0, 67.2012
75.427710440, 60.945, 4508.0, 67.1416
75.449443320, 60.945, 4543.0, 67.4018
75.471176200, 60.945, 4452.0, 66.7233
75.492909080, 60.945, 4611.0, 67.9043
75.514641960, 60.945, 4547.0, 67.4314
75.536374840, 60.945, 4445.0, 66.6708
75.558107720, 60.945, 4474.0, 66.8880
75.579840600, 60.945, 4469.0, 66.8506
75.601573480, 60.945, 4626.0, 68.0147
75.623306360, 60.945, 4637.0, 68.0955
75.645039240, 60.945, 4493.0, 67.0298
75.666772120, 60.945, 4514.0, 67.1863
75.688505000, 60.945, 4729.0, 68.7677
75.710237880, 60.945, 4542.0, 67.3944
75.731970760, 60.945, 4549.0, 67.4463
75.753703640, 60.945, 4622.0, 67.9853
75.775436520, 60.945, 4749.0, 68.9130
75.797169400, 60.945, 4682.0, 68.4251
75.818902280, 60.945, 4649.0, 68.1836
75.840635160, 60.945, 4720.0, 68.7023
75.862368040, 60.945, 4617.0, 67.9485
75.884100920, 60.945, 4662.0, 68.2788
75.905833800, 60.945, 4651.0, 68.1982
75.927566680, 60.945, 4749.0, 68.9130
75.949299560, 60.945, 4711.0, 68.6367
75.971032440, 60.945, 4734.0, 68.8041
75.992765320, 60.945, 4617.0, 67.9485
76.014498200, 60.945, 4654.0, 68.2202
76.036231080, 60.945, 4757.0, 68.9710
76.057963960, 60.945, 4806.0, 69.3253
76.079696840, 60.945, 4843.0, 69.5917
76.101429720, 60.945, 4793.0, 69.2315
76.123162600, 60.945, 4953.0, 70.3776
76.144895480, 60.945, 4918.0, 70.1285
76.166628360, 60.945, 4897.0, 69.9786
76.188361240, 60.945, 4869.0, 69.7782
76.210094120, 60.945, 5022.0, 70.8661
76.231827000, 60.945, 5041.0, 71.0000
76.253559880, 60.945, 4942.0, 70.2994
76.275292760, 60.945, 5159.0, 71.8262
76.297025640, 60.945, 5177.0, 71.9514
76.318758520, 60.945, 5119.0, 71.5472
76.340491400, 60.945, 5140.0, 71.6938
76.362224280, 60.945, 5106.0, 71.4563
76.383957160, 60.945, 5204.0, 72.1388
76.405690040, 60.945, 5369.0, 73.2735
76.427422920, 60.945, 5480.0, 74.0270
76.449155800, 60.945, 5381.0, 73.3553
76.470888680, 60.945, 5497.0, 74.1418
76.492621560, 60.945, 5450.0, 73.8241
76.514354440, 60.945, 5525.0, 74.3303
76.536087320, 60.945, 5656.0, 75.2064
76.557820200, 60.945, 5661.0, 75.2396
76.579553080, 60.945, 5811.0, 76.2299
76.601285960, 60.945, 5780.0, 76.0263
76.623018840, 60.945, 5945.0, 77.1038
76.644751720, 60.945, 6083.0, 77.9936
76.666484600, 60.945, 6029.0, 77.6466
76.688217480, 60.945, 6134.0, 78.3199
76.709950360, 60.945, 6072.0, 77.9230
76.731683240, 60.945, 6128.0, 78.2815
76.753416120, 60.945, 6313.0, 79.4544
76.775149000, 60.945, 6421.0, 80.1311
76.796881880, 60.945, 6410.0, 80.0625
76.818614760, 60.945, 6451.0, 80.3181
76.840347640, 60.945, 6609.0, 81.2958
76.862080520, 60.945, 6664.0, 81.6333
76.883813400, 60.945, 6703.0, 81.8719
76.905546280, 60.945, 6840.0, 82.7043
76.927279160, 60.945, 6916.0, 83.1625
76.949012040, 60.945, 7039.0, 83.8987
76.970744920, 60.945, 7210.0, 84.9117
76.992477800, 60.945, 7143.0, 84.5163
77.014210680, 60.945, 7258.0, 85.1939
77.035943560, 60.945, 7321.0, 85.5628
77.057676440, 60.945, 7361.0, 85.7963
77.079409320, 60.945, 7499.0, 86.5968
77.101142200, 60.945, 7530.0, 86.7756
77.122875080, 60.945, 7620.0, 87.2926
77.144607960, 60.945, 7693.0, 87.7097
77.166340840, 60.945, 7716.0, 87.8408
77.188073720, 60.945, 7922.0, 89.0056
77.209806600, 60.945, 7829.0, 88.4816
77.231539480, 60.945, 8056.0, 89.7552
77.253272360, 60.945, 8267.0, 90.9230
77.275005240, 60.945, 8183.0, 90.4599
77.296738120, 60.945, 8044.0, 89.6883
77.318471000, 60.945, 8177.0, 90.4268
77.340203880, 60.945, 8148.0, 90.2663
77.361936760, 60.945, 8307.0, 91.1427
77.383669640, 60.945, 8376.0, 91.5205
77.405402520, 60.945, 8290.0, 91.0494
77.427135400, 60.945, 8330.0, 91.2688
77.448868280, 60.945, 8355.0, 91.4057
77.470601160, 60.945, 8291.0, 91.0549
77.492334040, 60.945, 8195.0, 90.5262
77.514066920, 60.945, 8115.0, 90.0833
77.535799800, 60.945, 8239.0, 90.7689
77.557532680, 60.945, 8185.0, 90.4710
77.579265560, 60.945, 8078.0, 89.8777
77.600998440, 60.945, 7873.0, 88.7299
77.622731320, 60.945, 7849.0, 88.5946
77.644464200, 60.945, 7843.0, 88.5607
77.666197080, 60.945, 7793.0, 88.2780
77.687929960, 60.945, 7501.0, 86.6083
77.709662840, 60.945, 7479.0, 86.4812
77.731395720, 60.945, 7443.0, 86.2728
77.753128600, 60.945, 7620.0, 87.2926
77.774861480, 60.945, 7406.0, 86.0581
77.796594360, 60.945, 7241.0, 85.0941
77.818327240, 60.945, 7268.0, 85.2526
77.840060120, 60.945, 7033.0, 83.8630
77.861793000, 60.945, 6959.0, 83.4206
77.883525880, 60.945, 7022.0, 83.7974
77.905258760, 60.945, 6804.0, 82.4864
77.926991640, 60.945, 6872.0, 82.8975
77.948724520, 60.945, 6840.0, 82.7043
77.970457400, 60.945, 6603.0, 81.2588
77.992190280, 60.945, 6417.0, 80.1062
78.013923160, 60.945, 6433.0, 80.2060
78.035656040, 60.945, 6376.0, 79.8499
78.057388920, 60.945, 6249.0, 79.0506
78.079121800, 60.945, 6214.0, 78.8289
78.100854680, 60.945, 6163.0, 78.5048
78.122587560, 60.945, 6041.0, 77.7239
78.144320440, 60.945, 5959.0, 77.1946
78.166053320, 60.945, 5904.0, 76.8375
78.187786200, 60.945, 5753.0, 75.8485
78.209519080, 60.945, 5792.0, 76.1052
78.231251960, 60.945, 5619.0, 74.9600
78.252984840, 60.945, 5689.0, 75.4255
78.274717720, 60.945, 5631.0, 75.0400
78.296450600, 60.945, 5511.0, 74.2361
78.318183480, 60.945, 5527.0, 74.3438
78.339916360, 60.945, 5443.0, 73.7767
78.361649240, 60.945, 5465.0, 73.9256
78.383382120, 60.945, 5565.0, 74.5989
78.405115000, 60.945, 5437.0, 73.7360
78.426847880, 60.945, 5262.0, 72.5396
78.448580760, 60.945, 5399.0, 73.4779
78.470313640, 60.945, 5233.0, 72.3395
78.492046520, 60.945, 5232.0, 72.3326
78.513779400, 60.945, 5115.0, 71.5192
78.535512280, 60.945, 5123.0, 71.5751
78.557245160, 60.945, 4971.0, 70.5053
78.578978040, 60.945, 4999.0, 70.7036
78.600710920, 60.945, 5008.0, 70.7672
78.622443800, 60.945, 5025.0, 70.8872
78.644176680, 60.945, 5101.0, 71.4213
78.665909560, 60.945, 4897.0, 69.9786
78.687642440, 60.945, 4971.0, 70.5053
78.709375320, 60.945, 4843.0, 69.5917
78.731108200, 60.945, 4792.0, 69.2243
78.752841080, 60.945, 4799.0, 69.2748
78.774573960, 60.945, 4857.0, 69.6922
78.796306840, 60.945, 4834.0, 69.5270
78.818039720, 60.945, 4816.0, 69.3974
78.839772600, 60.945, 4697.0, 68.5347
78.861505480, 60.945, 4696.0, 68.5274
78.883238360, 60.945, 4759.0, 68.9855
78.904971240, 60.945, 4664.0, 68.2935
78.926704120, 60.945, 4773.0, 69.0869
78.948437000, 60.945, 4661.0, 68.2715
78.970169880, 60.945, 4682.0, 68.4251
78.991902760, 60.945, 4890.0, 69.9285
79.013635640, 60.945, 4698.0, 68.5420
79.035368520, 60.945, 4803.0, 69.3037
79.057101400, 60.945, 4708.0, 68.6149
79.078834280, 60.945, 4728.0, 68.7605
79.100567160, 60.945, 4676.0, 68.3813
79.122300040, 60.945, 4685.0, 68.4471
79.144032920, 60.945, 4546.0, 67.4240
79.165765800, 60.945, 4729.0, 68.7677
79.187498680, 60.945, 4725.0, 68.7386
79.209231560, 60.945, 4676.0, 68.3813
79.230964440, 60.945, 4568.0, 67.5870
79.252697320, 60.945, 4535.0, 67.3424
79.274430200, 60.945, 4677.0, 68.3886
79.296163080, 60.945, 4454.0, 66.7383
79.317895960, 60.945, 4513.0, 67.1789
79.339628840, 60.945, 4558.0, 67.5130
79.361361720, 60.945, 4568.0, 67.5870
79.383094600, 60.945, 4693.0, 68.5055
79.404827480, 60.945, 4699.0, 68.5493
79.426560360, 60.945, 4585.0, 67.7126
79.448293240, 60.945, 4486.0, 66.9776
79.470026120, 60.945, 4423.0, 66.5056
79.491759000, 60.945, 4522.0, 67.2458
79.513491880, 60.945, 4464.0, 66.8132
79.535224760, 60.945, 4585.0, 67.7126
79.556957640, 60.945, 4585.0, 67.7126
79.578690520, 60.945, 4557.0, 67.5056
79.600423400, 60.945, 4578.0, 67.6609
79.622156280, 60.945, 4564.0, 67.5574
79.643889160, 60.945, 4577.0, 67.6535
79.665622040, 60.945, 4509.0, 67.1491
79.687354920, 60.945, 4563.0, 67.5500
79.709087800, 60.945, 4579.0, 67.6683
79.730820680, 60.945, 4481.0, 66.9403
79.752553560, 60.945, 4567.0, 67.5796
79.774286440, 60.945, 4432.0, 66.5733
79.796019320, 60.945, 4423.0, 66.5056
79.817752200, 60.945, 4423.0, 66.5056
79.839485080, 60.945, 4475.0, 66.8954
79.861217960, 60.945, 4503.0, 67.1044
79.882950840, 60.945, 4520.0, 67.2309
79.904683720, 60.945, 4656.0, 68.2349
79.926416600, 60.945, 4390.0, 66.2571
79.948149480, 60.945, 4434.0, 66.5883
79.969882360, 60.945, 4420.0, 66.4831
79.991615240, 60.945, 4511.0, 67.1640
80.013348120, 60.945, 4494.0, 67.0373
80.035081000, 60.945, 4562.0, 67.5426
80.056813880, 60.945, 4431.0, 66.5658
80.078546760, 60.945, 4490.0, 67.0075
80.100279640, 60.945, 4455.0, 66.7458
80.122012520, 60.945, 4544.0, 67.4092
80.143745400, 60.945, 4466.0, 66.8281
80.165478280, 60.945, 4472.0, 66.8730
80.187211160, 60.945, 4461.0, 66.7907
80.208944040, 60.945, 4484.0, 66.9627
80.230676920, 60.945, 4497.0, 67.0597
80.252409800, 60.945, 4509.0, 67.1491
80.274142680, 60.945, 4511.0, 67.1640
80.295875560, 60.945, 4524.0, 67.2607
80.317608440, 60.945, 4549.0, 67.4463
80.339341320, 60.945, 4596.0, 67.7938
80.361074200, 60.945, 4412.0, 66.4229
80.382807080, 60.945, 4467.0, 66.8356
80.404539960, 60.945, 4416.0, 66.4530
80.426272840, 60.945, 4438.0, 66.6183
80.448005720, 60.945, 4584.0, 67.7052
80.469738600, 60.945, 4503.0, 67.1044
80.491471480, 60.945, 4522.0, 67.2458
80.513204360, 60.945, 4533.0, 67.3276
80.534937240, 60.945, 4525.0, 67.2681
80.556670120, 60.945, 4386.0, 66.2269
80.578403000, 60.945, 4412.0, 66.4229
80.600135880, 60.945, 4499.0, 67.0746
80.621868760, 60.945, 4459.0, 66.7757
80.643601640, 60.945, 4425.0, 66.5207
80.665334520, 60.945, 4423.0, 66.5056
80.687067400, 60.945, 4469.0, 66.8506
80.708800280, 60.945, 4535.0, 67.3424
80.730533160, 60.945, 4449.0, 66.7008
80.752266040, 60.945, 4503.0, 67.1044
80.773998920, 60.945, 4456.0, 66.7533
80.795731800, 60.945, 4647.0, 68.1689
80.817464680, 60.945, 4431.0, 66.5658
80.839197560, 60.945, 4522.0, 67.2458
80.860930440, 60.945, 4543.0, 67.4018
80.882663320, 60.945, 4498.0, 67.0671
80.904396200, 60.945, 4428.0, 66.5432
80.926129080, 60.945, 4484.0, 66.9627
80.947861960, 60.945, 4464.0, 66.8132
80.969594840, 60.945, 4486.0, 66.9776
80.991327720, 60.945, 4488.0, 66.9925
81.013060600, 60.945, 4436.0, 66.6033
81.034793480, 60.945, 4495.0, 67.0448
81.056526360, 60.945, 4530.0, 67.3053
81.078259240, 60.945, 4473.0, 66.8805
81.099992120, 60.945, 4421.0, 66.4906
81.121725000, 60.945, 4420.0, 66.4831
81.143457880, 60.945, 4443.0, 66.6558
81.165190760, 60.945, 4575.0, 67.6387
81.186923640, 60.945, 4352.0, 65.9697
81.208656520, 60.945, 4480.0, 66.9328
81.230389400, 60.945, 4441.0, 66.6408
81.252122280, 60.945, 4454.0, 66.7383
81.273855160, 60.945, 4500.0, 67.0820
81.295588040, 60.945, 4593.0, 67.7717
81.317320920, 60.945, 4542.0, 67.3944
81.339053800, 60.945, 4415.0, 66.4455
81.360786680, 60.945, 4467.0, 66.8356
81.382519560, 60.945, 4459.0, 66.7757
81.404252440, 60.945, 4496.0, 67.0522
81.425985320, 60.945, 4389.0, 66.2495
81.447718200, 60.945, 4438.0, 66.6183
81.469451080, 60.945, 4407.0, 66.3852
81.491183960, 60.945, 4465.0, 66.8207
81.512916840, 60.945, 4401.0, 66.3400
81.534649720, 60.945, 4466.0, 66.8281
81.556382600, 60.945, 4336.0, 65.8483
81.578115480, 60.945, 4511.0, 67.1640
81.599848360, 60.945, 4438.0, 66.6183
81.621581240, 60.945, 4410.0, 66.4078
81.643314120, 60.945, 4574.0, 67.6314
81.665047000, 60.945, 4442.0, 66.6483
81.686779880, 60.945, 4438.0, 66.6183
81.708512760, 60.945, 4441.0, 66.6408
81.730245640, 60.945, 4592.0, 67.7643
81.751978520, 60.945, 4476.0, 66.9029
81.773711400, 60.945, 4437.0, 66.6108
81.795444280, 60.945, 4537.0, 67.3573
81.817177160, 60.945, 4573.0, 67.6240
81.838910040, 60.945, 4564.0, 67.5574
81.860642920, 60.945, 4498.0, 67.0671
81.882375800, 60.945, 4472.0, 66.8730
81.904108680, 60.945, 4496.0, 67.0522
81.925841560, 60.945, 4360.0, 66.0303
81.947574440, 60.945, 4509.0, 67.1491
81.969307320, 60.945, 4422.0, 66.4981
81.991040200, 60.945, 4515.0, 67.1937
82.012773080, 60.945, 4439.0, 66.6258
82.034505960, 60.945, 4448.0, 66.6933
82.056238840, 60.945, 4344.0, 65.9090
82.077971720, 60.945, 4428.0, 66.5432
82.099704600, 60.945, 4563.0, 67.5500
82.121437480, 60.945, 4354.0, 65.9848
82.143170360, 60.945, 4551.0, 67.4611
82.164903240, 60.945, 4447.0, 66.6858
82.186636120, 60.945, 4474.0, 66.8880
82.208369000, 60.945, 4500.0, 67.0820
82.230101880, 60.945, 4512.0, 67.1714
82.251834760, 60.945, 4418.0, 66.4680
82.273567640, 60.945, 4516.0, 67.2012
82.295300520, 60.945, 4582.0, 67.6905
82.317033400, 60.945, 4549.0, 67.4463
82.338766280, 60.945, 4534.0, 67.3350
82.360499160, 60.945, 4540.0, 67.3795
82.382232040, 60.945, 4344.0, 65.9090
82.403964920, 60.945, 4528.0, 67.2904
82.425697800, 60.945, 4437.0, 66.6108
82.447430680, 60.945, 4416.0, 66.4530
82.469163560, 60.945, 4445.0, 66.6708
82.490896440, 60.945, 4419.0, 66.4756
82.512629320, 60.945, 4540.0, 67.3795
82.534362200, 60.945, 4417.0, 66.4605
82.556095080, 60.945, 4443.0, 66.6558
82.577827960, 60.945, 4347.0, 65.9318
82.599560840, 60.945, 4470.0, 66.8581
82.621293720, 60.945, 4305.0, 65.6125
82.643026600, 60.945, 4560.0, 67.5278
82.664759480, 60.945, 4363.0, 66.0530
82.686492360, 60.945, 4527.0, 67.2830
82.708225240, 60.945, 4477.0, 66.9104
82.729958120, 60.945, 4410.0, 66.4078
82.751691000, 60.945, 4439.0, 66.6258
82.773423880, 60.945, 4450.0, 66.7083
82.795156760, 60.945, 4474.0, 66.8880
82.816889640, 60.945, 4411.0, 66.4154
82.838622520, 60.945, 4541.0, 67.3869
82.860355400, 60.945, 4421.0, 66.4906
82.882088280, 60.945, 4431.0, 66.5658
82.903821160, 60.945, 4493.0, 67.0298
82.925554040, 60.945, 4369.0, 66.0984
82.947286920, 60.945, 4495.0, 67.0448
82.969019800, 60.945, 4553.0, 67.4759
82.990752680, 60.945, 4533.0, 67.3276
83.012485560, 60.945, 4489.0, 67.0000
83.034218440, 60.945, 4485.0, 66.9701
83.055951320, 60.945, 4515.0, 67.1937
83.077684200, 60.945, 4429.0, 66.5507
83.099417080, 60.945, 4579.0, 67.6683
83.121149960, 60.945, 4400.0, 66.3325
83.142882840, 60.945, 4421.0, 66.4906
83.164615720, 60.945, 4396.0, 66.3023
83.186348600, 60.945, 4409.0, 66.4003
83.208081480, 60.945, 4491.0, 67.0149
83.229814360, 60.945, 4421.0, 66.4906
83.251547240, 60.945, 4536.0, 67.3498
83.273280120, 60.945, 4341.0, 65.8863
83.295013000, 60.945, 4462.0, 66.7982
83.316745880, 60.945, 4445.0, 66.6708
83.338478760, 60.945, 4472.0, 66.8730
83.360211640, 60.945, 4412.0, 66.4229
83.381944520, 60.945, 4408.0, 66.3928
83.403677400, 60.945, 4352.0, 65.9697
83.425410280, 60.945, 4370.0, 66.1060
83.447143160, 60.945, 4423.0, 66.5056
83.468876040, 60.945, 4308.0, 65.6354
83.490608920, 60.945, 4548.0, 67.4389
83.512341800, 60.945, 4464.0, 66.8132
83.534074680, 60.945, 4402.0, 66.3476
83.555807560, 60.945, 4494.0, 67.0373
83.577540440, 60.945, 4499.0, 67.0746
83.599273320, 60.945, 4495.0, 67.0448
83.621006200, 60.945, 4542.0, 67.3944
83.642739080, 60.945, 4513.0, 67.1789
83.664471960, 60.945, 4494.0, 67.0373
83.686204840, 60.945, 4514.0, 67.1863
83.707937720, 60.945, 4475.0, 66.8954
83.729670600, 60.945, 4370.0, 66.1060
83.751403480, 60.945, 4497.0, 67.0597
83.773136360, 60.945, 4299.0, 65.5668
83.794869240, 60.945, 4507.0, 67.1342
83.816602120, 60.945, 4437.0, 66.6108
83.838335000, 60.945, 4447.0, 66.6858
83.860067880, 60.945, 4464.0, 66.8132
83.881800760, 60.945, 4481.0, 66.9403
83.903533640, 60.945, 4495.0, 67.0448
83.925266520, 60.945, 4479.0, 66.9253
83.946999400, 60.945, 4497.0, 67.0597
83.968732280, 60.945, 4499.0, 67.0746
83.990465160, 60.945, 4418.0, 66.4680
84.012198040, 60.945, 4353.0, 65.9773
84.033930920, 60.945, 4443.0, 66.6558
84.055663800, 60.945, 4454.0, 66.7383
84.077396680, 60.945, 4520.0, 67.2309
84.099129560, 60.945, 4546.0, 67.4240
84.120862440, 60.945, 4482.0, 66.9477
84.142595320, 60.945, 4385.0, 66.2193
84.164328200, 60.945, 4533.0, 67.3276
84.186061080, 60.945, 4500.0, 67.0820
84.207793960, 60.945, 4445.0, 66.6708
84.229526840, 60.945, 4470.0, 66.8581
84.251259720, 60.945, 4436.0, 66.6033
84.272992600, 60.945, 4443.0, 66.6558
84.294725480, 60.945, 4420.0, 66.4831
84.316458360, 60.945, 4426.0, 66.5282
84.338191240, 60.945, 4408.0, 66.3928
84.359924120, 60.945, 4519.0, 67.2235
84.381657000, 60.945, 4391.0, 66.2646
84.403389880, 60.945, 4605.0, 67.8602
84.425122760, 60.945, 4376.0, 66.1513
84.446855640, 60.945, 4476.0, 66.9029
84.468588520, 60.945, 4436.0, 66.6033
84.490321400, 60.945, 4426.0, 66.5282
